ROW_ID,CGID,LABEL,DESCRIPTION
1843,15843,RN,RN
2604,16604,RN,RN
5218,19221,RN,RN
5023,18959,RN,RN
152,14214,RN,RN
611,14542,RN,RN
1830,15830,RN,RN
5223,19226,RN,RN
3769,17770,RN,RN
6720,20672,RN,RN
6733,20685,RN,RN
6938,20890,RN,RN
6121,20074,RN,RN
6010,19963,RN,RN
2327,16273,RN,RN
645,14576,RN,RN
676,14607,RN,RN
695,14626,RN,RN
456,14387,RN,RN
2027,16027,RN,RN
3061,17013,RN,RN
1047,15047,RN,RN
1281,15216,RN,RN
1350,15285,RN,RN
1654,15654,RN,RN
2709,16709,RN,RN
7221,21472,RN,RN
2241,16187,RN,RN
997,14997,RN,RN
222,14284,RN,RN
3298,17250,RN,RN
1814,15814,RN,RN
2490,16436,RN,RN
3846,18305,RN,RN
4402,18403,RN,RN
6591,21025,RN,RN
634,14565,RN,RN
2156,16102,RN,RN
2934,16934,RN,RN
1388,15323,RN,RN
4849,18784,RN,RN
3886,17835,RN,RN
5540,19543,RN,RN
7135,21386,RN,RN
2300,16246,RN,RN
954,14954,RN,RN
2035,16035,RN,RN
3524,17525,RN,RN
4673,18675,RN,RN
3660,17661,RN,RN
6342,20345,RN,RN
6754,20706,RN,RN
768,14768,RN,RN
1997,15997,RN,RN
2870,16870,RN,RN
1805,15805,RN,RN
1928,15928,RN,RN
2365,16311,RN,RN
5127,19063,RN,RN
4742,19141,RN,RN
5292,19295,RN,RN
4842,18777,RN,RN
4899,18835,RN,RN
3615,17616,RN,RN
4001,17950,RN,RN
4026,17975,RN,RN
4195,18144,RN,RN
5558,19561,RN,RN
2240,16186,RN,RN
2890,16890,RN,RN
4677,18679,RN,RN
1434,15369,RN,RN
2593,16593,RN,RN
2694,16694,RN,RN
4797,18732,RN,RN
3789,17790,RN,RN
3858,17807,RN,RN
4468,18469,RN,RN
6914,20866,RN,RN
5850,19803,RN,RN
6215,20218,RN,RN
2238,16184,RN,RN
587,14518,RN,RN
2915,16915,RN,RN
1046,15046,RN,RN
1657,15657,RN,RN
1666,15666,RN,RN
5452,19455,RN,RN
3698,17699,RN,RN
3918,17867,RN,RN
7410,21119,RN,RN
7440,21149,RN,RN
7455,21164,RN,RN
7054,21305,RN,RN
321,14719,RN,RN
859,14859,RN,RN
504,14435,RN,RN
3479,17480,RN,RN
1039,15039,RN,RN
1472,15407,RN,RN
1935,15935,RN,RN
2707,16707,RN,RN
4753,19152,RN,RN
5371,19374,RN,RN
4319,18320,RN,RN
4455,18456,RN,RN
6753,20705,RN,RN
7495,21204,RN,RN
5792,19745,RN,RN
7057,21308,RN,RN
7148,21399,RN,RN
922,14922,RN,RN
986,14986,RN,RN
1592,15527,RN,RN
1795,15795,RN,RN
1815,15815,RN,RN
1816,15816,RN,RN
4857,18792,RN,RN
4924,18860,RN,RN
3704,17705,RN,RN
3759,17760,RN,RN
4327,18328,RN,RN
4604,18606,RN,RN
6354,20357,RN,RN
6162,20165,RN,RN
6168,20171,RN,RN
5757,19710,RN,RN
5844,19797,RN,RN
988,14988,RN,RN
653,14584,RN,RN
2042,16042,RN,RN
2818,16818,RN,RN
5184,19187,RN,RN
3749,17750,RN,RN
4461,18462,RN,RN
6598,20550,RN,RN
5671,20114,RN,RN
5768,19721,RN,RN
758,14758,RN,RN
510,14441,RN,RN
1968,15968,RN,RN
3275,17227,RN,RN
1282,15217,RN,RN
1508,15443,RN,RN
3581,17582,RN,RN
4201,18150,RN,RN
5736,19689,RN,RN
7039,21290,RN,RN
901,14901,RN,RN
448,14379,RN,RN
5078,19014,RN,RN
5260,19263,RN,RN
4889,18825,RN,RN
4417,18418,RN,RN
4444,18445,RN,RN
6723,20675,RN,RN
7021,20973,RN,RN
7389,21098,RN,RN
5924,19877,RN,RN
7070,21321,RN,RN
7270,21521,RN,RN
144,14206,RN,RN
488,14419,RN,RN
1799,15799,RN,RN
6081,20034,RN,RN
6137,20140,RN,RN
5925,19878,RN,RN
5994,19947,RN,RN
987,14987,RN,RN
1017,15017,RN,RN
4652,18654,RN,RN
1696,15696,RN,RN
2586,16586,RN,RN
5171,19107,RN,RN
5224,19227,RN,RN
4874,18810,RN,RN
5018,18954,RN,RN
3995,17944,RN,RN
3997,17946,RN,RN
4416,18417,RN,RN
6395,20398,RN,RN
5847,19800,RN,RN
2318,16264,RN,RN
3053,17005,RN,RN
2995,17346,RN,RN
1591,15526,RN,RN
1717,15717,RN,RN
4172,18121,RN,RN
6919,20871,RN,RN
7496,21205,RN,RN
6158,20161,RN,RN
949,14949,RN,RN
992,14992,RN,RN
1004,15004,RN,RN
2766,16766,RN,RN
1083,15083,RN,RN
1477,15412,RN,RN
4521,18522,RN,RN
6970,20922,RN,RN
5586,19589,RN,RN
5758,19711,RN,RN
7184,21435,RN,RN
7222,21473,RN,RN
906,14906,RN,RN
316,14714,RN,RN
2866,16866,RN,RN
3096,17048,RN,RN
3231,17183,RN,RN
1512,15447,RN,RN
2466,16412,RN,RN
6586,21020,RN,RN
6128,20081,RN,RN
7067,21318,RN,RN
511,14442,RN,RN
2193,16139,RN,RN
3238,17190,RN,RN
1053,15053,RN,RN
1629,15564,RN,RN
2361,16307,RN,RN
2092,16530,RN,RN
2096,16534,RN,RN
2643,16643,RN,RN
7090,21341,RN,RN
312,14710,RN,RN
804,14804,RN,RN
487,14418,RN,RN
496,14427,RN,RN
2742,16742,RN,RN
2939,16939,RN,RN
3334,17286,RN,RN
1667,15667,RN,RN
2581,16581,RN,RN
5203,19206,RN,RN
3575,17576,RN,RN
4262,18211,RN,RN
4297,18246,RN,RN
6871,20823,RN,RN
6572,21006,RN,RN
6038,19991,RN,RN
2348,16294,RN,RN
3136,17088,RN,RN
3387,17339,RN,RN
1062,15062,RN,RN
2380,16326,RN,RN
2723,16723,RN,RN
5379,19382,RN,RN
4937,18873,RN,RN
4556,18557,RN,RN
6343,20346,RN,RN
6190,20193,RN,RN
5610,19613,RN,RN
747,14678,RN,RN
500,14431,RN,RN
2977,16978,RN,RN
1879,15879,RN,RN
1882,15882,RN,RN
2387,16333,RN,RN
4770,19169,RN,RN
4022,17971,RN,RN
4414,18415,RN,RN
4442,18443,RN,RN
5522,19525,RN,RN
6211,20214,RN,RN
973,14973,RN,RN
308,14706,RN,RN
120,14182,RN,RN
3270,17222,RN,RN
3318,17270,RN,RN
6101,20054,RN,RN
5005,18941,RN,RN
5645,20088,RN,RN
297,14695,RN,RN
3434,17435,RN,RN
1070,15070,RN,RN
1416,15351,RN,RN
5149,19085,RN,RN
4805,18740,RN,RN
3608,17609,RN,RN
4066,18015,RN,RN
4127,18076,RN,RN
6147,20150,RN,RN
5697,19650,RN,RN
7037,21288,RN,RN
7076,21327,RN,RN
6301,20304,RN,RN
707,14638,RN,RN
353,14751,RN,RN
757,14757,RN,RN
3299,17251,RN,RN
1065,15065,RN,RN
1822,15822,RN,RN
5345,19348,RN,RN
4888,18824,RN,RN
6879,20831,RN,RN
6925,20877,RN,RN
7040,21291,RN,RN
617,14548,RN,RN
2021,16021,RN,RN
2744,16744,RN,RN
3058,17010,RN,RN
1827,15827,RN,RN
5276,19279,RN,RN
5445,19448,RN,RN
5453,19456,RN,RN
3692,17693,RN,RN
4196,18145,RN,RN
4522,18523,RN,RN
6930,20882,RN,RN
7407,21116,RN,RN
5833,19786,RN,RN
3599,17600,Rn,RN
414,14345,Rn,RN
5663,20106,Rn,RN
4868,18804,Rn,RN
694,14625,Rn,RN
1694,15694,Rn,RN
7493,21202,Rn,RN
1505,15440,rn,RN
2861,16861,rn,RN
1014,15014,PCT,RN
1038,15038,RNs,RN
5984,19937,RNs,RN
1709,15709,RNs,RN
7085,21336,RNs,RN
401,14332,RNs,RN
3188,17140,CoRN,RN
2009,16009,Nurs,RN
2055,16493,Nurse,RN
7274,21525,IMD,IMD
75,14137,IMD,IMD
7261,21512,IMD,IMD
6937,20889,IMD,IMD
7273,21524,IMD,IMD
6660,20612,IMD,IMD
4470,18471,IMD,IMD
2806,16806,IMD,IMD
6388,20391,IMD,IMD
3082,17034,IMD,IMD
2825,16825,MS,UCO
2046,16484,NA,UCO
5584,19587,RN,UCO
1663,15663,RN,UCO
3663,17664,UA,UCO
507,14438,UA,UCO
7170,21421,UA,UCO
3214,17166,UA,UCO
172,14234,UA,UCO
7497,21206,UA,UCO
2803,16803,UA,UCO
4504,18505,UA,UCO
2827,16827,UA,UCO
4207,18156,UA,UCO
6688,20640,UA,UCO
7290,21541,UA,UCO
5658,20101,UC,UCO
5259,19262,UC,UCO
5238,19241,UC,UCO
1829,15829,PCT,UCO
5808,19761,UCO,UCO
7544,21253,UCO,UCO
6275,20278,UCO,UCO
5790,19743,UCO,UCO
2782,16782,UCO,UCO
2953,16953,UCO,UCO
5807,19760,UCO,UCO
6005,19958,UCO,UCO
6539,20542,UCO,UCO
691,14622,UCO,UCO
1718,15718,UCO,UCO
3947,17896,UCO,UCO
6375,20378,UCO,UCO
2530,16476,UCO,UCO
3777,17778,UCO,UCO
6705,20657,UCO,UCO
3024,17375,UCO,UCO
2836,16836,UCO,UCO
1488,15423,UCO,UCO
2572,16572,UCO,UCO
2115,16061,UCO,UCO
2891,16891,UCO,UCO
661,14592,UCO,UCO
2225,16171,UCO,UCO
2562,16562,UCO,UCO
3472,17473,UCO,UCO
6515,20518,UCO,UCO
5169,19105,UCO,UCO
1357,15292,UCO,UCO
1708,15708,UCO,UCO
4724,19123,UCO,UCO
7450,21159,UCO,UCO
1230,15633,UCO,UCO
4464,18465,UCO,UCO
5789,19742,UCO,UCO
5499,19502,UCO,UCO
885,14885,UCO,UCO
1910,15910,UCO,UCO
1495,15430,UCO,UCO
4764,19163,UCO,UCO
2114,16060,UCO,UCO
102,14164,UCO,UCO
2519,16465,UCO,UCO
2054,16492,UCO,UCO
291,14689,UCO,UCO
616,14547,UCO,UCO
2574,16574,UCO,UCO
1789,15789,UCO,UCO
672,14603,NEOB,UCO
1333,15268,Nurse,UCO
3553,17554,Co-Ord,UCO
7099,21350,NA,PCT/NA
3849,18308,PA,PCT/NA
1748,15748,RN,PCT/NA
5942,19895,RN,PCT/NA
1179,15582,SN,PCT/NA
1040,15040,UC,PCT/NA
4520,18521,PCT,PCT/NA
5239,19242,PCT,PCT/NA
6277,20280,PCT,PCT/NA
3062,17014,PCT,PCT/NA
6157,20160,PCT,PCT/NA
1711,15711,PCT,PCT/NA
2472,16418,PCT,PCT/NA
2302,16248,PCT,PCT/NA
2677,16677,PCT,PCT/NA
4886,18822,PCT,PCT/NA
4220,18169,PCT,PCT/NA
640,14571,PCT,PCT/NA
792,14792,PCT,PCT/NA
7186,21437,PCT,PCT/NA
3408,17409,PCT,PCT/NA
5853,19806,PCT,PCT/NA
7110,21361,PCT,PCT/NA
4901,18837,PCT,PCT/NA
5884,19837,PCT,PCT/NA
6657,20609,PCT,PCT/NA
7345,21054,PCT,PCT/NA
5814,19767,PCT,PCT/NA
5519,19522,PCT,PCT/NA
1866,15866,PCT,PCT/NA
4483,18484,PCT,PCT/NA
5855,19808,PCT,PCT/NA
6001,19954,PCT,PCT/NA
3235,17187,PCT,PCT/NA
2781,16781,PCT,PCT/NA
4352,18353,PCT,PCT/NA
7527,21236,PCT,PCT/NA
5829,19782,PCT,PCT/NA
2792,16792,PCT,PCT/NA
4028,17977,PCT,PCT/NA
1448,15383,PCT,PCT/NA
4346,18347,PCT,PCT/NA
6394,20397,PCT,PCT/NA
1517,15452,PCT,PCT/NA
1177,15177,PCT,PCT/NA
1855,15855,PCT,PCT/NA
1498,15433,PCT,PCT/NA
1725,15725,PCT,PCT/NA
7403,21112,PCT,PCT/NA
1884,15884,PCT,PCT/NA
2394,16340,PCT,PCT/NA
2440,16386,PCT,PCT/NA
2679,16679,PCT,PCT/NA
5003,18939,PCT,PCT/NA
1728,15728,PCT,PCT/NA
4684,18686,PCT,PCT/NA
2278,16224,PCT,PCT/NA
4073,18022,PCT,PCT/NA
719,14650,PCT,PCT/NA
2693,16693,PCT,PCT/NA
630,14561,PCT,PCT/NA
6056,20009,PCT,PCT/NA
4188,18137,PCT,PCT/NA
4630,18632,PCT,PCT/NA
5810,19763,PCT,PCT/NA
5021,18957,PCT,PCT/NA
3756,17757,PCT,PCT/NA
5520,19523,PCT,PCT/NA
776,14776,PCT,PCT/NA
4843,18778,PCT,PCT/NA
1113,15113,PCT,PCT/NA
6281,20284,PCT,PCT/NA
4228,18177,PCT,PCT/NA
5665,20108,PCT,PCT/NA
5943,19896,PCT,PCT/NA
7073,21324,PCT,PCT/NA
1471,15406,PCT,PCT/NA
1483,15418,PCT,PCT/NA
5147,19083,PCT,PCT/NA
6097,20050,PCT,PCT/NA
4885,18821,PCT,PCT/NA
6644,20596,PCT,PCT/NA
2520,16466,PCT,PCT/NA
6666,20618,PCT,PCT/NA
5643,20086,PCT,PCT/NA
6004,19957,PCT,PCT/NA
6266,20269,PCT,PCT/NA
6635,20587,PCT,PCT/NA
1399,15334,PCT,PCT/NA
6365,20368,PCT,PCT/NA
5800,19753,PCT,PCT/NA
700,14631,PCT,PCT/NA
6637,20589,PCT,PCT/NA
6926,20878,PCT,PCT/NA
6274,20277,PCT,PCT/NA
977,14977,PCT,PCT/NA
5459,19462,PCT,PCT/NA
6494,20497,PCT,PCT/NA
6699,20651,PCT,PCT/NA
6732,20684,PCT,PCT/NA
6459,20462,UCO,PCT/NA
4754,19153,CoWkr,PCT/NA
4410,18411,CoWkr,PCT/NA
6738,20690,Co-Wkr,PCT/NA
2965,16965,Co-Wor,PCT/NA
4987,18923,Co-wor,PCT/NA
4030,17979,CoOp S,PCT/NA
3225,17177,CoOpSt,PCT/NA
4239,18188,CoWker,PCT/NA
1907,15907,CoWker,PCT/NA
6074,20027,CoWker,PCT/NA
6837,20789,CoWker,PCT/NA
1102,15102,CoWker,PCT/NA
7167,21418,CoWker,PCT/NA
5714,19667,CoWker,PCT/NA
3040,17391,CoWork,PCT/NA
2290,16236,CoWork,PCT/NA
4114,18063,Coopst,PCT/NA
1673,15673,Cowork,PCT/NA
5096,19032,MedStu,PCT/NA
2322,16268,co-wor,PCT/NA
636,14567,MD,Attending
515,14446,MD,Attending
2369,16315,MD,Attending
5302,19305,MD,Attending
3890,17839,MD,Attending
4087,18036,MD,Attending
6348,20351,MD,Attending
7361,21070,MD,Attending
900,14900,MD,Attending
4475,18476,MD,Attending
7218,21469,MD,Attending
2122,16068,MD,Attending
2716,16716,MD,Attending
2618,16618,MD,Attending
6350,20353,MD,Attending
6436,20439,MD,Attending
6835,20787,MD,Attending
7240,21491,MD,Attending
1845,15845,MD,Attending
6113,20066,MD,Attending
5055,18991,MD,Attending
5803,19756,MD,Attending
2311,16257,MD,Attending
642,14573,MD,Attending
5189,19192,MD,Attending
5192,19195,MD,Attending
4479,18480,MD,Attending
6542,20545,MD,Attending
945,14945,MD,Attending
159,14221,MD,Attending
2867,16867,MD,Attending
4631,18633,MD,Attending
1751,15751,MD,Attending
2626,16626,MD,Attending
2437,16383,MD,Attending
3809,18268,MD,Attending
1432,15367,MD,Attending
5244,19247,MD,Attending
919,14919,MD,Attending
1790,15790,MD,Attending
2428,16374,MD,Attending
911,14911,MD,Attending
48,14110,MD,Attending
462,14393,MD,Attending
7561,21270,MD,Attending
647,14578,MD,Attending
2667,16667,MD,Attending
564,14495,MD,Attending
579,14510,MD,Attending
2740,16740,MD,Attending
5212,19215,MD,Attending
5464,19467,MD,Attending
2784,16784,MD,Attending
1502,15437,MD,Attending
6811,20763,MD,Attending
5652,20095,MD,Attending
3386,17338,MD,Attending
1948,15948,MD,Attending
2402,16348,MD,Attending
6248,20251,MD,Attending
777,14777,MD,Attending
2747,16747,MD,Attending
4216,18165,MD,Attending
728,14659,MD,Attending
612,14543,MD,Attending
1576,15511,MD,Attending
4074,18023,MD,Attending
4371,18372,MD,Attending
5662,20105,MD,Attending
3022,17373,MD,Attending
2619,16619,MD,Attending
4500,18501,MD,Attending
7412,21121,MD,Attending
5660,20103,MD,Attending
5739,19692,MD,Attending
5245,19248,MD,Attending
6456,20459,MD,Attending
781,14781,MD,Attending
516,14447,MD,Attending
3441,17442,MD,Attending
1852,15852,MD,Attending
3961,17910,MD,Attending
6358,20361,MD,Attending
5653,20096,MD,Attending
2614,16614,MD,Attending
4099,18048,MD,Attending
6355,20358,MD,Attending
5974,19927,MD,Attending
935,14935,MD,Attending
689,14620,MD,Attending
270,14045,MD,Attending
51,14113,MD,Attending
54,14116,MD,Attending
4477,18478,MD,Attending
7077,21328,MD,Attending
2885,16885,MD,Attending
1733,15733,MD,Attending
4732,19131,MD,Attending
4955,18891,MD,Attending
2274,16220,MD,Attending
4459,18460,MD,Attending
7418,21127,MD,Attending
5744,19697,MD,Attending
1079,15079,MD,Attending
1636,15571,MD,Attending
2469,16415,MD,Attending
2687,16687,MD,Attending
7033,21284,MD,Attending
1111,15111,MD,Attending
1943,15943,MD,Attending
2406,16352,MD,Attending
3718,17719,MD,Attending
5824,19777,MD,Attending
2561,16561,MD,Attending
5934,19887,MD,Attending
3406,17407,MD,Attending
4772,19171,MD,Attending
5424,19427,MD,Attending
6381,20384,MD,Attending
706,14637,MD,Attending
2545,16545,MD,Attending
1404,15339,MD,Attending
6398,20401,MD,Attending
5099,19035,MD,Attending
1739,15739,MD,Attending
5356,19359,MD,Attending
2291,16237,MD,Attending
3418,17419,MD,Attending
1485,15420,MD,Attending
2721,16721,MD,Attending
5446,19449,MD,Attending
6094,20047,MD,Attending
5791,19744,MD,Attending
3420,17421,MD,Attending
898,14898,MD,Attending
3888,17837,MD,Attending
2239,16185,MD,Attending
2269,16215,MD,Attending
1825,15825,MD,Attending
5070,19006,MD,Attending
3972,17921,MD,Attending
1522,15457,MD,Attending
1317,15252,MD,Attending
6451,20454,MD,Attending
6014,19967,MD,Attending
1641,15576,MD,Attending
2420,16366,MD,Attending
4883,18819,MD,Attending
3982,17931,MD,Attending
6362,20365,MD,Attending
7468,21177,MD,Attending
5599,19602,MD,Attending
249,14024,MD,Attending
1525,15460,MD,Attending
2069,16507,MD,Attending
5204,19207,MD,Attending
4179,18128,MD,Attending
295,14693,MD,Attending
18,14080,MD,Attending
1316,15251,MD,Attending
2580,16580,MD,Attending
7423,21132,MD,Attending
6031,19984,MD,Attending
3449,17450,MD,Attending
2563,16563,MD,Attending
2584,16584,MD,Attending
5806,19759,MD,Attending
1034,15034,MD,Attending
6419,20422,MD,Attending
6792,20744,MD,Attending
1085,15085,MD,Attending
5544,19547,MD,Attending
5863,19816,MD,Attending
912,14912,MD,Attending
162,14224,MD,Attending
2681,16681,MD,Attending
5451,19454,MD,Attending
4962,18898,MD,Attending
6392,20395,MD,Attending
6734,20686,MD,Attending
7464,21173,MD,Attending
5549,19552,MD,Attending
5795,19748,MD,Attending
7025,20977,UA,Attending
190,14252,MDs,Attending
4981,18917,MDs,Attending
262,14037,PHD,Attending
6796,20748,MedSt,Attending
1847,15847,"MD,PhD",Attending
3778,17779,DI,Dietitian
1269,15204,DI,Dietitian
5370,19373,DI,Dietitian
4155,18104,DI,Dietitian
3651,17652,DI,Dietitian
6286,20289,DI,Dietitian
2198,16144,DI,Dietitian
2853,16853,DI,Dietitian
3935,17884,DI,Dietitian
580,14511,DI,Dietitian
3915,17864,DI,Dietitian
422,14353,DI,Dietitian
94,14156,DI,Dietitian
359,14290,DI,Dietitian
2149,16095,DI,Dietitian
6729,20681,DI,Dietitian
4980,18916,DI,Dietitian
3194,17146,DI,Dietitian
1980,15980,MS,Dietitian
2385,16331,MS,Dietitian
4485,18486,MS,Dietitian
2441,16387,RD,Dietitian
7122,21373,RD,Dietitian
1304,15239,RD,Dietitian
2372,16318,RD,Dietitian
4223,18172,RD,Dietitian
5478,19481,RD,Dietitian
2555,16555,RD,Dietitian
620,14551,RD,Dietitian
2838,16838,RD,Dietitian
5904,19857,RD,Dietitian
2277,16223,RD,Dietitian
7514,21223,RD,Dietitian
4077,18026,RD,Dietitian
7129,21380,RD,Dietitian
7155,21406,RD,Dietitian
5930,19883,RD,Dietitian
6246,20249,RD,Dietitian
1605,15540,RD,Dietitian
4210,18159,RD,Dietitian
2147,16093,RD,Dietitian
5222,19225,RD,Dietitian
5456,19459,RD,Dietitian
5627,19630,RD,Dietitian
714,14645,RD,Dietitian
5683,20126,RD,Dietitian
2032,16032,RD,Dietitian
2725,16725,RD,Dietitian
6119,20072,RD,Dietitian
7162,21413,RD,Dietitian
2281,16227,RD,Dietitian
690,14621,RD,Dietitian
6236,20239,RD,Dietitian
32,14094,RD,Dietitian
1240,15643,RD,Dietitian
1880,15880,RD,Dietitian
4071,18020,RD,Dietitian
764,14764,RD,Dietitian
2451,16397,RD,Dietitian
3708,17709,RD,Dietitian
5721,19674,RD,Dietitian
1616,15551,RD,Dietitian
4321,18322,RD,Dietitian
384,14315,RD,Dietitian
5220,19223,RD,Dietitian
4265,18214,RD,Dietitian
6347,20350,RD,Dietitian
1218,15621,RD,Dietitian
4740,19139,RD,Dietitian
1531,15466,RD,Dietitian
4356,18357,RD,Dietitian
5760,19713,RD,Dietitian
3204,17156,RD,Dietitian
7524,21233,RD,Dietitian
334,14732,RD,Dietitian
2473,16419,RD,Dietitian
3273,17225,RD,Dietitian
1173,15173,RD,Dietitian
1588,15523,RD,Dietitian
3000,17351,di,Dietitian
1383,15318,"RD,LDN",Dietitian
6154,20157,RD/LDN,Dietitian
7297,21548,DO,Read Only
283,14058,Dr,Read Only
892,14892,MD,Read Only
1045,15045,MD,Read Only
1203,15606,MD,Read Only
6906,20858,MD,Read Only
206,14268,MD,Read Only
209,14271,MD,Read Only
3157,17109,MD,Read Only
4627,18629,MD,Read Only
2304,16250,MD,Read Only
138,14200,MD,Read Only
2755,16755,MD,Read Only
1573,15508,MD,Read Only
5139,19075,MD,Read Only
5355,19358,MD,Read Only
5444,19447,MD,Read Only
544,14475,MD,Read Only
4226,18175,MD,Read Only
6085,20038,MD,Read Only
4529,18530,MD,Read Only
2794,16794,MD,Read Only
4142,18091,MD,Read Only
6425,20428,MD,Read Only
1722,15722,MD,Read Only
5080,19016,MD,Read Only
4733,19132,MD,Read Only
310,14708,MD,Read Only
4554,18555,MD,Read Only
2070,16508,MD,Read Only
5480,19483,MD,Read Only
6373,20376,MD,Read Only
7550,21259,MD,Read Only
733,14664,MD,Read Only
4654,18656,MD,Read Only
232,14007,MD,Read Only
3081,17033,MD,Read Only
5639,19642,MD,Read Only
157,14219,MD,Read Only
1454,15389,MD,Read Only
4617,18619,MD,Read Only
6041,19994,MD,Read Only
1007,15007,MD,Read Only
6907,20859,MD,Read Only
2007,16007,MD,Read Only
3271,17223,MD,Read Only
6334,20337,MD,Read Only
6543,20546,MD,Read Only
257,14032,MD,Read Only
3105,17057,MD,Read Only
4759,19158,MD,Read Only
6335,20338,MD,Read Only
7506,21215,MD,Read Only
6020,19973,MD,Read Only
324,14722,MD,Read Only
2972,16973,MD,Read Only
1546,15481,MD,Read Only
74,14136,MD,Read Only
175,14237,MD,Read Only
3347,17299,MD,Read Only
1626,15561,MD,Read Only
5006,18942,MD,Read Only
7142,21393,MD,Read Only
2444,16390,MD,Read Only
5057,18993,MD,Read Only
5751,19704,MD,Read Only
1604,15539,MD,Read Only
7088,21339,MD,Read Only
2512,16458,MD,Read Only
4170,18119,MD,Read Only
286,14061,MD,Read Only
97,14159,MD,Read Only
2982,16983,MD,Read Only
3366,17318,MD,Read Only
4472,18473,MD,Read Only
930,14930,MD,Read Only
3335,17287,MD,Read Only
6868,20820,MD,Read Only
2860,16860,MD,Read Only
2929,16929,MD,Read Only
84,14146,MD,Read Only
1772,15772,MD,Read Only
2648,16648,MD,Read Only
4615,18617,MD,Read Only
6520,20523,MD,Read Only
736,14667,MD,Read Only
2888,16888,MD,Read Only
1639,15574,MD,Read Only
4412,18413,MD,Read Only
7360,21069,MD,Read Only
6161,20164,MD,Read Only
7176,21427,MD,Read Only
7044,21295,MD,Read Only
3435,17436,MD,Read Only
5483,19486,MD,Read Only
6540,20543,MD,Read Only
1964,15964,MD,Read Only
2770,16770,MD,Read Only
5208,19211,MD,Read Only
4810,18745,MD,Read Only
1644,15579,MD,Read Only
1212,15615,MD,Read Only
6803,20755,MD,Read Only
6807,20759,MD,Read Only
392,14323,MD,Read Only
4650,18652,MD,Read Only
4953,18889,MD,Read Only
7551,21260,MD,Read Only
10,14072,MD,Read Only
4295,18244,MD,Read Only
6052,20005,MD,Read Only
1961,15961,MD,Read Only
7117,21368,MD,Read Only
6552,20986,MD,Read Only
2987,16988,MD,Read Only
5237,19240,MD,Read Only
7513,21222,MD,Read Only
7436,21145,MD,Read Only
682,14613,MD,Read Only
1979,15979,MD,Read Only
2049,16487,MD,Read Only
7511,21220,MS,Read Only
6265,20268,MS,Read Only
3357,17309,MS,Read Only
5921,19874,MS,Read Only
3443,17444,MS,Read Only
4062,18011,Md,Read Only
3077,17029,Md,Read Only
6255,20258,NP,Read Only
4698,18700,NP,Read Only
2256,16202,NP,Read Only
1938,15938,NP,Read Only
3360,17312,NP,Read Only
568,14499,NP,Read Only
1272,15207,NP,Read Only
4341,18342,NP,Read Only
4134,18083,PA,Read Only
5633,19636,PA,Read Only
4147,18096,PC,Read Only
2167,16113,RA,Read Only
4148,18097,RA,Read Only
39,14101,RA,Read Only
4915,18851,RA,Read Only
5602,19605,RN,Read Only
968,14968,RN,Read Only
3735,17736,RN,Read Only
6728,20680,RN,Read Only
5883,19836,RN,Read Only
6103,20056,RN,Read Only
5268,19271,RN,Read Only
3680,17681,RN,Read Only
2946,16946,RN,Read Only
6568,21002,RN,Read Only
125,14187,RN,Read Only
1819,15819,RN,Read Only
323,14721,RN,Read Only
1918,15918,RN,Read Only
828,14828,RN,Read Only
5672,20115,RN,Read Only
494,14425,RN,Read Only
1710,15710,RN,Read Only
6505,20508,RN,Read Only
1549,15484,RN,Read Only
3876,17825,RN,Read Only
5696,19649,RN,Read Only
2023,16023,RN,Read Only
1020,15020,RN,Read Only
6857,20809,RN,Read Only
3945,17894,RN,Read Only
4930,18866,RN,Read Only
3603,17604,RN,Read Only
4176,18125,RN,Read Only
6795,20747,RN,Read Only
1164,15164,RN,Read Only
1809,15809,RN,Read Only
3195,17147,RN,Read Only
3398,17399,RN,Read Only
3755,17756,RN,Read Only
6317,20320,RN,Read Only
6519,20522,RN,Read Only
817,14817,RN,Read Only
2571,16571,RN,Read Only
4287,18236,RN,Read Only
957,14957,RN,Read Only
1018,15018,RN,Read Only
4853,18788,RN,Read Only
4244,18193,RN,Read Only
6099,20052,RN,Read Only
2660,16660,RN,Read Only
509,14440,RN,Read Only
1291,15226,RN,Read Only
1652,15652,RN,Read Only
1704,15704,RN,Read Only
7523,21232,RN,Read Only
2552,16552,RN,Read Only
3678,17679,RN,Read Only
5987,19940,RN,Read Only
141,14203,RO,Read Only
171,14233,RO,Read Only
467,14398,RO,Read Only
469,14400,RO,Read Only
565,14496,RO,Read Only
1960,15960,RO,Read Only
1989,15989,RO,Read Only
2163,16109,RO,Read Only
2195,16141,RO,Read Only
2227,16173,RO,Read Only
3196,17148,RO,Read Only
3221,17173,RO,Read Only
1054,15054,RO,Read Only
1298,15233,RO,Read Only
1756,15756,RO,Read Only
1920,15920,RO,Read Only
2446,16392,RO,Read Only
2521,16467,RO,Read Only
5295,19298,RO,Read Only
5495,19498,RO,Read Only
6105,20058,RO,Read Only
4686,18688,RO,Read Only
4826,18761,RO,Read Only
4846,18781,RO,Read Only
3720,17721,RO,Read Only
3899,17848,RO,Read Only
3937,17886,RO,Read Only
6467,20470,RO,Read Only
6506,20509,RO,Read Only
6714,20666,RO,Read Only
7363,21072,RO,Read Only
5659,20102,RO,Read Only
5533,19536,RO,Read Only
6030,19983,RO,Read Only
7066,21317,RO,Read Only
